filename,filepath,filesize,sample_rate,actor,actor_sex,emotion,label
03-01-04-01-02-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-04-01-02-01-04.wav,387356,48000,4,female,sad,0
03-01-04-01-02-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-04-01-02-02-04.wav,390558,48000,4,female,sad,0
03-01-04-02-01-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-04-02-01-01-04.wav,409778,48000,4,female,sad,0
03-01-04-02-01-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-04-02-01-02-04.wav,419394,48000,4,female,sad,0
03-01-04-02-02-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-04-02-02-01-04.wav,419394,48000,4,female,sad,0
03-01-04-02-02-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-04-02-02-02-04.wav,419384,48000,4,female,sad,0
03-01-05-01-01-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-05-01-01-01-04.wav,412988,48000,4,female,angry,1
03-01-05-01-01-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-05-01-01-02-04.wav,403378,48000,4,female,angry,1
03-01-05-01-02-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-05-01-02-01-04.wav,390564,48000,4,female,angry,1
03-01-05-01-02-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-05-01-02-02-04.wav,416186,48000,4,female,angry,1
03-01-05-02-01-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-05-02-01-01-04.wav,419394,48000,4,female,angry,1
03-01-05-02-01-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-05-02-01-02-04.wav,429002,48000,4,female,angry,1
03-01-05-02-02-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-05-02-02-01-04.wav,412982,48000,4,female,angry,1
03-01-05-02-02-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-05-02-02-02-04.wav,425800,48000,4,female,angry,1
03-01-06-01-01-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-06-01-01-01-04.wav,377282,48000,4,female,fearful,0
03-01-06-01-01-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-06-01-01-02-04.wav,368136,48000,4,female,fearful,0
03-01-06-01-02-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-06-01-02-01-04.wav,390564,48000,4,female,fearful,0
03-01-06-01-02-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-06-01-02-02-04.wav,390564,48000,4,female,fearful,0
03-01-06-02-01-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-06-02-01-01-04.wav,435406,48000,4,female,fearful,0
03-01-06-02-01-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-06-02-01-02-04.wav,384154,48000,4,female,fearful,0
03-01-06-02-02-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-06-02-02-01-04.wav,403374,48000,4,female,fearful,0
03-01-06-02-02-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-06-02-02-02-04.wav,400170,48000,4,female,fearful,0
03-01-07-01-01-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-07-01-01-01-04.wav,432204,48000,4,female,disgust,0
03-01-07-01-01-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-07-01-01-02-04.wav,432200,48000,4,female,disgust,0
03-01-07-01-02-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-07-01-02-01-04.wav,419388,48000,4,female,disgust,0
03-01-07-01-02-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-07-01-02-02-04.wav,422592,48000,4,female,disgust,0
03-01-07-02-01-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-07-02-01-01-04.wav,441810,48000,4,female,disgust,0
03-01-07-02-01-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-07-02-01-02-04.wav,443882,48000,4,female,disgust,0
03-01-07-02-02-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-07-02-02-01-04.wav,429002,48000,4,female,disgust,0
03-01-07-02-02-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-07-02-02-02-04.wav,435408,48000,4,female,disgust,0
03-01-08-01-01-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-08-01-01-01-04.wav,368124,48000,4,female,surprised,0
03-01-08-01-01-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-08-01-01-02-04.wav,377736,48000,4,female,surprised,0
03-01-08-01-02-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-08-01-02-01-04.wav,406564,48000,4,female,surprised,0
03-01-08-01-02-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-08-01-02-02-04.wav,387342,48000,4,female,surprised,0
03-01-08-02-01-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-08-02-01-01-04.wav,409778,48000,4,female,surprised,0
03-01-08-02-01-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-08-02-01-02-04.wav,400168,48000,4,female,surprised,0
03-01-08-02-02-01-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-08-02-02-01-04.wav,390546,48000,4,female,surprised,0
03-01-08-02-02-02-04.wav,datasets\RAVDESS\audio\Actor_04\03-01-08-02-02-02-04.wav,396964,48000,4,female,surprised,0
03-01-01-01-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-01-01-01-01-05.wav,395284,48000,5,male,neutral,0
03-01-01-01-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-01-01-01-02-05.wav,398494,48000,5,male,neutral,0
03-01-01-01-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-01-01-02-01-05.wav,347058,48000,5,male,neutral,0
03-01-01-01-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-01-01-02-02-05.wav,395284,48000,5,male,neutral,0
03-01-02-01-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-02-01-01-01-05.wav,436996,48000,5,male,calm,0
03-01-02-01-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-02-01-01-02-05.wav,443404,48000,5,male,calm,0
03-01-02-01-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-02-01-02-01-05.wav,446608,48000,5,male,calm,0
03-01-02-02-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-02-02-01-01-05.wav,504266,48000,5,male,calm,0
03-01-02-02-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-02-02-01-02-05.wav,481848,48000,5,male,calm,0
03-01-02-02-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-02-02-02-01-05.wav,508078,48000,5,male,calm,0
03-01-02-02-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-02-02-02-02-05.wav,462624,48000,5,male,calm,0
03-01-03-01-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-03-01-01-01-05.wav,433800,48000,5,male,happy,0
03-01-03-01-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-03-01-01-02-05.wav,360126,48000,5,male,happy,0
03-01-03-01-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-03-01-02-01-05.wav,372938,48000,5,male,happy,0
03-01-03-01-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-03-01-02-02-05.wav,411378,48000,5,male,happy,0
03-01-03-02-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-03-02-01-01-05.wav,446614,48000,5,male,happy,0
03-01-03-02-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-03-02-01-02-05.wav,420982,48000,5,male,happy,0
03-01-03-02-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-03-02-02-01-05.wav,395360,48000,5,male,happy,0
03-01-03-02-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-03-02-02-02-05.wav,376142,48000,5,male,happy,0
03-01-04-01-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-04-01-01-01-05.wav,363266,48000,5,male,sad,0
03-01-04-01-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-04-01-01-02-05.wav,398500,48000,5,male,sad,0
03-01-04-01-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-04-01-02-01-05.wav,347250,48000,5,male,sad,0
03-01-04-01-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-04-01-02-02-05.wav,404906,48000,5,male,sad,0
03-01-04-02-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-04-02-01-01-05.wav,388944,48000,5,male,sad,0
03-01-04-02-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-04-02-01-02-05.wav,363324,48000,5,male,sad,0
03-01-04-02-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-04-02-02-01-05.wav,365404,48000,5,male,sad,0
03-01-04-02-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-04-02-02-02-05.wav,350502,48000,5,male,sad,0
03-01-05-01-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-05-01-01-01-05.wav,420982,48000,5,male,angry,1
03-01-05-01-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-05-01-01-02-05.wav,414574,48000,5,male,angry,1
03-01-05-01-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-05-01-02-01-05.wav,440200,48000,5,male,angry,1
03-01-05-01-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-05-01-02-02-05.wav,472226,48000,5,male,angry,1
03-01-05-02-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-05-02-01-01-05.wav,376138,48000,5,male,angry,1
03-01-05-02-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-05-02-01-02-05.wav,392154,48000,5,male,angry,1
03-01-05-02-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-05-02-02-01-05.wav,398558,48000,5,male,angry,1
03-01-05-02-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-05-02-02-02-05.wav,398560,48000,5,male,angry,1
03-01-06-01-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-06-01-01-01-05.wav,350516,48000,5,male,fearful,0
03-01-06-01-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-06-01-01-02-05.wav,372936,48000,5,male,fearful,0
03-01-06-01-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-06-01-02-01-05.wav,350514,48000,5,male,fearful,0
03-01-06-01-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-06-01-02-02-05.wav,344108,48000,5,male,fearful,0
03-01-06-02-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-06-02-01-01-05.wav,360124,48000,5,male,fearful,0
03-01-06-02-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-06-02-01-02-05.wav,392156,48000,5,male,fearful,0
03-01-06-02-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-06-02-02-01-05.wav,360124,48000,5,male,fearful,0
03-01-06-02-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-06-02-02-02-05.wav,347312,48000,5,male,fearful,0
03-01-07-01-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-07-01-01-01-05.wav,465828,48000,5,male,disgust,0
03-01-07-01-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-07-01-01-02-05.wav,443408,48000,5,male,disgust,0
03-01-07-01-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-07-01-02-01-05.wav,424188,48000,5,male,disgust,0
03-01-07-01-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-07-01-02-02-05.wav,408172,48000,5,male,disgust,0
03-01-07-02-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-07-02-01-01-05.wav,465822,48000,5,male,disgust,0
03-01-07-02-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-07-02-01-02-05.wav,424184,48000,5,male,disgust,0
03-01-07-02-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-07-02-02-01-05.wav,459420,48000,5,male,disgust,0
03-01-07-02-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-07-02-02-02-05.wav,485046,48000,5,male,disgust,0
03-01-08-01-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-08-01-01-01-05.wav,408174,48000,5,male,surprised,0
03-01-08-01-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-08-01-01-02-05.wav,401768,48000,5,male,surprised,0
03-01-08-01-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-08-01-02-01-05.wav,344110,48000,5,male,surprised,0
03-01-08-01-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-08-01-02-02-05.wav,404970,48000,5,male,surprised,0
03-01-08-02-01-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-08-02-01-01-05.wav,446614,48000,5,male,surprised,0
03-01-08-02-01-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-08-02-01-02-05.wav,443410,48000,5,male,surprised,0
03-01-08-02-02-01-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-08-02-02-01-05.wav,401768,48000,5,male,surprised,0
03-01-08-02-02-02-05.wav,datasets\RAVDESS\audio\Actor_05\03-01-08-02-02-02-05.wav,388956,48000,5,male,surprised,0
03-01-01-01-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-01-01-01-01-06.wav,367496,48000,6,female,neutral,0
03-01-01-01-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-01-01-01-02-06.wav,393298,48000,6,female,neutral,0
03-01-01-01-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-01-01-02-01-06.wav,374078,48000,6,female,neutral,0
03-01-01-01-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-01-01-02-02-06.wav,377292,48000,6,female,neutral,0
03-01-02-01-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-02-01-01-01-06.wav,434952,48000,6,female,calm,0
03-01-02-01-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-02-01-01-02-06.wav,441366,48000,6,female,calm,0
03-01-02-01-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-02-01-02-01-06.wav,428550,48000,6,female,calm,0
03-01-02-01-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-02-01-02-02-06.wav,451584,48000,6,female,calm,0
03-01-02-02-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-02-02-01-01-06.wav,479780,48000,6,female,calm,0
03-01-02-02-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-02-02-01-02-06.wav,492668,48000,6,female,calm,0
03-01-02-02-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-02-02-02-01-06.wav,463840,48000,6,female,calm,0
03-01-02-02-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-02-02-02-02-06.wav,505482,48000,6,female,calm,0
03-01-03-01-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-03-01-01-01-06.wav,386956,48000,6,female,happy,0
03-01-03-01-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-03-01-01-02-06.wav,393364,48000,6,female,happy,0
03-01-03-01-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-03-01-02-01-06.wav,380552,48000,6,female,happy,0
03-01-03-01-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-03-01-02-02-06.wav,377350,48000,6,female,happy,0
03-01-03-02-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-03-02-01-01-06.wav,383760,48000,6,female,happy,0
03-01-03-02-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-03-02-01-02-06.wav,380556,48000,6,female,happy,0
03-01-03-02-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-03-02-02-01-06.wav,390166,48000,6,female,happy,0
03-01-03-02-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-03-02-02-02-06.wav,393368,48000,6,female,happy,0
03-01-04-01-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-04-01-01-01-06.wav,390104,48000,6,female,sad,0
03-01-04-01-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-04-01-01-02-06.wav,393288,48000,6,female,sad,0
03-01-04-01-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-04-01-02-01-06.wav,380496,48000,6,female,sad,0
03-01-04-01-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-04-01-02-02-06.wav,377292,48000,6,female,sad,0
03-01-04-02-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-04-02-01-01-06.wav,450962,48000,6,female,sad,0
03-01-04-02-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-04-02-01-02-06.wav,441354,48000,6,female,sad,0
03-01-04-02-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-04-02-02-01-06.wav,489400,48000,6,female,sad,0
03-01-04-02-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-04-02-02-02-06.wav,434946,48000,6,female,sad,0
03-01-05-01-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-05-01-01-01-06.wav,409322,48000,6,female,angry,1
03-01-05-01-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-05-01-01-02-06.wav,428540,48000,6,female,angry,1
03-01-05-01-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-05-01-02-01-06.wav,450972,48000,6,female,angry,1
03-01-05-01-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-05-01-02-02-06.wav,422144,48000,6,female,angry,1
03-01-05-02-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-05-02-01-01-06.wav,441364,48000,6,female,angry,1
03-01-05-02-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-05-02-01-02-06.wav,450972,48000,6,female,angry,1
03-01-05-02-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-05-02-02-01-06.wav,473396,48000,6,female,angry,1
03-01-05-02-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-05-02-02-02-06.wav,476598,48000,6,female,angry,1
03-01-06-01-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-06-01-01-01-06.wav,396518,48000,6,female,fearful,0
03-01-06-01-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-06-01-01-02-06.wav,379318,48000,6,female,fearful,0
03-01-06-01-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-06-01-02-01-06.wav,390116,48000,6,female,fearful,0
03-01-06-01-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-06-01-02-02-06.wav,383708,48000,6,female,fearful,0
03-01-06-02-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-06-02-01-01-06.wav,396518,48000,6,female,fearful,0
03-01-06-02-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-06-02-01-02-06.wav,393314,48000,6,female,fearful,0
03-01-06-02-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-06-02-02-01-06.wav,406126,48000,6,female,fearful,0
03-01-06-02-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-06-02-02-02-06.wav,406126,48000,6,female,fearful,0
03-01-07-01-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-07-01-01-01-06.wav,383702,48000,6,female,disgust,0
03-01-07-01-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-07-01-01-02-06.wav,457378,48000,6,female,disgust,0
03-01-07-01-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-07-01-02-01-06.wav,406126,48000,6,female,disgust,0
03-01-07-01-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-07-01-02-02-06.wav,425346,48000,6,female,disgust,0
03-01-07-02-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-07-02-01-01-06.wav,460582,48000,6,female,disgust,0
03-01-07-02-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-07-02-01-02-06.wav,425350,48000,6,female,disgust,0
03-01-07-02-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-07-02-02-01-06.wav,433772,48000,6,female,disgust,0
03-01-07-02-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-07-02-02-02-06.wav,428548,48000,6,female,disgust,0
03-01-08-01-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-08-01-01-01-06.wav,358134,48000,6,female,surprised,0
03-01-08-01-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-08-01-01-02-06.wav,358134,48000,6,female,surprised,0
03-01-08-01-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-08-01-02-01-06.wav,354932,48000,6,female,surprised,0
03-01-08-01-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-08-01-02-02-06.wav,348524,48000,6,female,surprised,0
03-01-08-02-01-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-08-02-01-01-06.wav,358134,48000,6,female,surprised,0
03-01-08-02-01-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-08-02-01-02-06.wav,370948,48000,6,female,surprised,0
03-01-08-02-02-01-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-08-02-02-01-06.wav,364540,48000,6,female,surprised,0
03-01-08-02-02-02-06.wav,datasets\RAVDESS\audio\Actor_06\03-01-08-02-02-02-06.wav,354248,48000,6,female,surprised,0
03-01-01-01-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-01-01-01-01-07.wav,424126,48000,7,male,neutral,0
03-01-01-01-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-01-01-01-02-07.wav,414516,48000,7,male,neutral,0
03-01-01-01-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-01-01-02-01-07.wav,446360,48000,7,male,neutral,0
03-01-01-01-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-01-01-02-02-07.wav,408108,48000,7,male,neutral,0
03-01-02-01-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-02-01-01-01-07.wav,381294,48000,7,male,calm,0
03-01-02-01-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-02-01-01-02-07.wav,408110,48000,7,male,calm,0
03-01-02-01-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-02-01-02-01-07.wav,385686,48000,7,male,calm,0
03-01-02-01-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-02-01-02-02-07.wav,388890,48000,7,male,calm,0
03-01-02-02-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-02-02-01-01-07.wav,433728,48000,7,male,calm,0
03-01-02-02-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-02-02-01-02-07.wav,421532,48000,7,male,calm,0
03-01-02-02-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-02-02-02-01-07.wav,459362,48000,7,male,calm,0
03-01-02-02-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-02-02-02-02-07.wav,443346,48000,7,male,calm,0
03-01-03-01-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-03-01-01-01-07.wav,385740,48000,7,male,happy,0
03-01-03-01-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-03-01-01-02-07.wav,382556,48000,7,male,happy,0
03-01-03-01-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-03-01-02-01-07.wav,376130,48000,7,male,happy,0
03-01-03-01-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-03-01-02-02-07.wav,376130,48000,7,male,happy,0
03-01-03-02-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-03-02-01-01-07.wav,443416,48000,7,male,happy,0
03-01-03-02-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-03-02-01-02-07.wav,437008,48000,7,male,happy,0
03-01-03-02-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-03-02-02-01-07.wav,435778,48000,7,male,happy,0
03-01-03-02-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-03-02-02-02-07.wav,417786,48000,7,male,happy,0
03-01-04-01-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-04-01-01-01-07.wav,388976,48000,7,male,sad,0
03-01-04-01-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-04-01-01-02-07.wav,395380,48000,7,male,sad,0
03-01-04-01-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-04-01-02-01-07.wav,388956,48000,7,male,sad,0
03-01-04-01-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-04-01-02-02-07.wav,421006,48000,7,male,sad,0
03-01-04-02-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-04-02-01-01-07.wav,427412,48000,7,male,sad,0
03-01-04-02-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-04-02-01-02-07.wav,417804,48000,7,male,sad,0
03-01-04-02-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-04-02-02-01-07.wav,398586,48000,7,male,sad,0
03-01-04-02-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-04-02-02-02-07.wav,417804,48000,7,male,sad,0
03-01-05-01-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-05-01-01-01-07.wav,433820,48000,7,male,angry,1
03-01-05-01-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-05-01-01-02-07.wav,430618,48000,7,male,angry,1
03-01-05-01-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-05-01-02-01-07.wav,433820,48000,7,male,angry,1
03-01-05-01-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-05-01-02-02-07.wav,433814,48000,7,male,angry,1
03-01-05-02-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-05-02-01-01-07.wav,395378,48000,7,male,angry,1
03-01-05-02-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-05-02-01-02-07.wav,433816,48000,7,male,angry,1
03-01-05-02-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-05-02-02-01-07.wav,417802,48000,7,male,angry,1
03-01-05-02-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-05-02-02-02-07.wav,465850,48000,7,male,angry,1
03-01-06-01-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-06-01-01-01-07.wav,379364,48000,7,male,fearful,0
03-01-06-01-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-06-01-01-02-07.wav,385770,48000,7,male,fearful,0
03-01-06-01-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-06-01-02-01-07.wav,379364,48000,7,male,fearful,0
03-01-06-01-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-06-01-02-02-07.wav,372958,48000,7,male,fearful,0
03-01-06-02-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-06-02-01-01-07.wav,398586,48000,7,male,fearful,0
03-01-06-02-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-06-02-01-02-07.wav,381324,48000,7,male,fearful,0
03-01-06-02-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-06-02-02-01-07.wav,376162,48000,7,male,fearful,0
03-01-06-02-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-06-02-02-02-07.wav,385768,48000,7,male,fearful,0
